# {
#     "firstSweep": 0,
#     "group": "mygroup",
#     "histogram": {
#         "binCount": 20002,
#         "binWidth": 1,
#         "celltype_integer": true,
#         "celltype_signed": false,
#         "celltype_size": 4,
#         "hasUnderOverflows": true,
#         "high": 12552000,
#         "low": 12532000,
#         "overflows": 249998,
#         "underflows": 1757553
#     },
#     "id": 15335648068298161249,
#     "lastSweep": 0,
#     "name": "mass 88 400 revs",
#     "startChannel": 6,
#     "startEdge": 1,
#     "stopChannel": 1,
#     "stopEdge": 1,
#     "timeunit": "ns",
#     "type": "TimeHistogram",
#     "xlabel": "ToF [ns]",
#     "ylabel": "Counts"
# }
12532159	0
12532160	0
12532161	0
12532162	0
12532163	0
12532164	0
12532165	0
12532166	0
12532167	0
12532168	0
12532169	1
12532170	0
12532171	0
12532172	0
12532173	0
12532174	0
12532175	0
12532176	1
12532177	0
12532178	1
12532179	1
12532180	0
12532181	0
12532182	0
12532183	0
12532184	1
12532185	0
12532186	0
12532187	0
12532188	0
12532189	0
12532190	0
12532191	0
12532192	0
12532193	0
12532194	0
12532195	0
12532196	0
12532197	0
12532198	0
12532199	0
12532200	0
12532201	0
12532202	0
12532203	0
12532204	0
12532205	0
12532206	0
12532207	1
12532208	0
12532209	0
12532210	1
12532211	0
12532212	0
12532213	0
12532214	0
12532215	0
12532216	1
12532217	0
12532218	0
12532219	0
12532220	1
12532221	0
12532222	0
12532223	0
12532224	0
12532225	0
12532226	1
12532227	0
12532228	0
12532229	0
12532230	0
12532231	0
12532232	0
12532233	0
12532234	0
12532235	0
12532236	0
12532237	0
12532238	0
12532239	0
12532240	0
12532241	0
12532242	0
12532243	0
12532244	1
12532245	0
12532246	1
12532247	0
12532248	0
12532249	0
12532250	0
12532251	0
12532252	0
12532253	0
12532254	0
12532255	0
12532256	0
12532257	0
12532258	0
12532259	0
12532260	0
12532261	0
12532262	0
12532263	0
12532264	0
12532265	0
12532266	0
12532267	0
12532268	0
12532269	0
12532270	0
12532271	0
12532272	0
12532273	0
12532274	0
12532275	0
12532276	0
12532277	0
12532278	0
12532279	1
12532280	0
12532281	0
12532282	0
12532283	0
12532284	0
12532285	0
12532286	0
12532287	0
12532288	0
12532289	1
12532290	0
12532291	0
12532292	0
12532293	0
12532294	0
12532295	0
12532296	0
12532297	0
12532298	0
12532299	0
12532300	0
12532301	0
12532302	0
12532303	0
12532304	0
12532305	0
12532306	0
12532307	0
12532308	0
12532309	0
12532310	0
12532311	1
12532312	0
12532313	0
12532314	1
12532315	0
12532316	0
12532317	0
12532318	0
12532319	0
12532320	0
12532321	0
12532322	0
12532323	1
12532324	0
12532325	0
12532326	0
12532327	0
12532328	0
12532329	0
12532330	0
12532331	0
12532332	0
12532333	0
12532334	0
12532335	0
12532336	0
12532337	0
12532338	0
12532339	0
12532340	0
12532341	0
12532342	1
12532343	0
12532344	0
12532345	0
12532346	0
12532347	0
12532348	0
12532349	0
12532350	0
12532351	0
12532352	0
12532353	0
12532354	0
12532355	0
12532356	0
12532357	0
12532358	0
12532359	0
12532360	1
12532361	0
12532362	0
12532363	0
12532364	1
12532365	0
12532366	0
12532367	0
12532368	0
12532369	0
12532370	0
12532371	0
12532372	1
12532373	1
12532374	0
12532375	0
12532376	1
12532377	0
12532378	0
12532379	0
12532380	0
12532381	0
12532382	0
12532383	0
12532384	0
12532385	1
12532386	0
12532387	0
12532388	0
12532389	0
12532390	0
12532391	0
12532392	0
12532393	0
12532394	0
12532395	0
12532396	0
12532397	1
12532398	0
12532399	0
12532400	0
12532401	0
12532402	1
12532403	0
12532404	0
12532405	0
12532406	0
12532407	0
12532408	0
12532409	0
12532410	0
12532411	0
12532412	0
12532413	0
12532414	0
12532415	0
12532416	0
12532417	0
12532418	0
12532419	0
12532420	0
12532421	0
12532422	0
12532423	0
12532424	0
12532425	0
12532426	0
12532427	0
12532428	0
12532429	0
12532430	0
12532431	0
12532432	0
12532433	0
12532434	0
12532435	0
12532436	0
12532437	1
12532438	0
12532439	0
12532440	0
12532441	0
12532442	0
12532443	0
12532444	0
12532445	0
12532446	0
12532447	2
12532448	0
12532449	0
12532450	0
12532451	0
12532452	0
12532453	0
12532454	0
12532455	0
12532456	1
12532457	0
12532458	0
12532459	1
12532460	0
12532461	0
12532462	0
12532463	0
12532464	0
12532465	1
12532466	1
12532467	0
12532468	0
12532469	0
12532470	0
12532471	0
12532472	0
12532473	0
12532474	0
12532475	0
12532476	0
12532477	0
12532478	1
12532479	0
12532480	0
12532481	0
12532482	0
12532483	0
12532484	1
12532485	0
12532486	0
12532487	0
12532488	1
12532489	0
12532490	0
12532491	0
12532492	0
12532493	0
12532494	0
12532495	0
12532496	0
12532497	0
12532498	0
12532499	0
12532500	1
12532501	0
12532502	0
12532503	0
12532504	0
12532505	0
12532506	0
12532507	0
12532508	0
12532509	0
12532510	0
12532511	1
12532512	0
12532513	0
12532514	0
12532515	0
12532516	0
12532517	0
12532518	0
12532519	0
12532520	0
12532521	0
12532522	0
12532523	0
12532524	0
12532525	0
12532526	0
12532527	0
12532528	0
12532529	0
12532530	0
12532531	0
12532532	0
12532533	0
12532534	0
12532535	0
12532536	1
12532537	1
12532538	0
12532539	0
12532540	0
12532541	0
12532542	0
12532543	0
12532544	0
12532545	0
12532546	0
12532547	0
12532548	0
12532549	0
12532550	1
12532551	0
12532552	0
12532553	0
12532554	0
12532555	0
12532556	0
12532557	0
12532558	0
12532559	1
12532560	0
12532561	0
12532562	0
12532563	0
12532564	0
12532565	0
12532566	0
12532567	0
12532568	0
12532569	0
12532570	0
12532571	0
12532572	0
12532573	1
12532574	0
12532575	1
12532576	0
12532577	0
12532578	0
12532579	0
12532580	0
12532581	1
12532582	1
12532583	0
12532584	0
12532585	0
12532586	0
12532587	0
12532588	1
12532589	0
12532590	0
12532591	1
12532592	0
12532593	1
12532594	0
12532595	0
12532596	0
12532597	0
12532598	0
12532599	0
12532600	0
12532601	0
12532602	0
12532603	0
12532604	0
12532605	0
12532606	0
12532607	0
12532608	0
12532609	0
12532610	0
12532611	0
12532612	0
12532613	0
12532614	0
12532615	0
12532616	0
12532617	0
12532618	0
12532619	0
12532620	0
12532621	0
12532622	0
12532623	0
12532624	0
12532625	0
12532626	0
12532627	0
12532628	0
12532629	0
12532630	0
12532631	0
12532632	0
12532633	0
12532634	0
12532635	0
12532636	0
12532637	0
12532638	0
12532639	0
12532640	0
12532641	0
12532642	0
12532643	0
12532644	0
12532645	0
12532646	0
12532647	0
12532648	0
12532649	0
12532650	0
12532651	0
12532652	0
12532653	0
12532654	0
12532655	0
12532656	0
12532657	0
12532658	1
12532659	0
12532660	1
12532661	0
12532662	0
12532663	0
12532664	0
12532665	0
12532666	0
12532667	0
12532668	0
12532669	0
12532670	0
12532671	0
12532672	0
12532673	0
12532674	0
12532675	0
12532676	0
12532677	0
12532678	0
12532679	1
12532680	0
12532681	0
12532682	0
12532683	0
12532684	0
12532685	0
12532686	0
12532687	0
12532688	0
12532689	0
12532690	0
12532691	0
12532692	0
12532693	0
12532694	0
12532695	0
12532696	0
12532697	0
12532698	1
12532699	0
12532700	0
12532701	0
12532702	0
12532703	0
12532704	0
12532705	0
12532706	0
12532707	0
12532708	0
12532709	0
12532710	0
12532711	0
12532712	0
12532713	0
12532714	0
12532715	0
12532716	0
12532717	0
12532718	0
12532719	0
12532720	0
12532721	0
12532722	0
12532723	0
12532724	0
12532725	0
12532726	0
12532727	0
12532728	0
12532729	0
12532730	0
12532731	0
12532732	0
12532733	0
12532734	0
12532735	1
12532736	1
12532737	0
12532738	1
12532739	0
12532740	0
12532741	0
12532742	0
12532743	1
12532744	0
12532745	1
12532746	0
12532747	1
12532748	0
12532749	0
12532750	0
12532751	0
12532752	0
12532753	0
12532754	1
12532755	0
12532756	0
12532757	1
12532758	0
12532759	0
12532760	0
12532761	0
12532762	2
12532763	1
12532764	0
12532765	0
12532766	0
12532767	0
12532768	0
12532769	0
12532770	1
12532771	0
12532772	0
12532773	0
12532774	0
12532775	0
12532776	0
12532777	0
12532778	0
12532779	0
12532780	0
12532781	0
12532782	0
12532783	0
12532784	1
12532785	0
12532786	0
12532787	0
12532788	0
12532789	0
12532790	0
12532791	0
12532792	0
12532793	0
12532794	0
12532795	0
12532796	0
12532797	0
12532798	0
12532799	0
12532800	0
12532801	0
12532802	0
12532803	0
12532804	0
12532805	0
12532806	0
12532807	0
12532808	1
12532809	0
12532810	0
12532811	0
12532812	0
12532813	0
12532814	0
12532815	0
12532816	0
12532817	1
12532818	0
12532819	0
12532820	0
12532821	0
12532822	0
12532823	0
12532824	0
12532825	0
12532826	0
12532827	0
12532828	0
12532829	0
12532830	0
12532831	0
12532832	0
12532833	0
12532834	0
12532835	0
12532836	0
12532837	0
12532838	0
12532839	0
12532840	0
12532841	0
12532842	0
12532843	0
12532844	0
12532845	0
12532846	0
12532847	0
12532848	0
12532849	0
12532850	0
12532851	0
12532852	0
12532853	0
12532854	0
12532855	0
12532856	0
12532857	0
12532858	0
12532859	0
12532860	0
12532861	0
12532862	0
12532863	0
12532864	0
12532865	0
12532866	0
12532867	0
12532868	0
12532869	0
12532870	0
12532871	1
12532872	0
12532873	0
12532874	0
12532875	0
12532876	0
12532877	0
12532878	0
12532879	1
12532880	0
12532881	0
12532882	1
12532883	0
12532884	0
12532885	0
12532886	0
12532887	0
12532888	0
12532889	0
12532890	0
12532891	0
12532892	0
12532893	0
12532894	0
12532895	0
12532896	0
12532897	0
12532898	0
12532899	0
12532900	0
12532901	0
12532902	0
12532903	0
12532904	0
12532905	0
12532906	0
12532907	0
12532908	0
12532909	0
12532910	0
12532911	1
12532912	0
12532913	0
12532914	1
12532915	0
12532916	0
12532917	0
12532918	0
12532919	0
12532920	0
12532921	0
12532922	0
12532923	0
12532924	0
12532925	0
12532926	0
12532927	0
12532928	0
12532929	0
12532930	1
12532931	0
12532932	0
12532933	0
12532934	0
12532935	0
12532936	1
12532937	0
12532938	0
12532939	0
12532940	0
12532941	0
12532942	0
12532943	0
12532944	0
12532945	0
12532946	0
12532947	0
12532948	0
12532949	0
12532950	0
12532951	0
12532952	0
12532953	0
12532954	0
12532955	0
12532956	0
12532957	0
12532958	0
12532959	0
12532960	0
12532961	0
12532962	0
12532963	0
12532964	0
12532965	0
12532966	0
12532967	0
12532968	0
12532969	0
12532970	0
12532971	0
12532972	0
12532973	0
12532974	0
12532975	0
12532976	1
12532977	0
12532978	0
12532979	0
12532980	0
12532981	0
12532982	0
12532983	0
12532984	0
12532985	0
12532986	0
12532987	0
12532988	0
12532989	0
12532990	0
12532991	0
12532992	0
12532993	0
12532994	0
12532995	0
12532996	0
12532997	0
12532998	0
12532999	0
12533000	0
12533001	0
12533002	0
12533003	0
12533004	0
12533005	0
12533006	0
12533007	0
12533008	0
12533009	0
12533010	0
12533011	0
12533012	0
12533013	0
12533014	0
12533015	0
12533016	0
12533017	0
12533018	0
12533019	0
12533020	0
12533021	0
12533022	0
12533023	0
12533024	0
12533025	0
12533026	0
12533027	0
12533028	0
12533029	0
12533030	0
12533031	0
12533032	1
12533033	0
12533034	0
12533035	0
12533036	0
12533037	0
12533038	0
12533039	0
12533040	0
12533041	0
12533042	0
12533043	0
12533044	0
12533045	0
12533046	0
12533047	0
12533048	0
12533049	0
12533050	0
12533051	0
12533052	0
12533053	0
12533054	0
12533055	0
12533056	0
12533057	0
12533058	0
12533059	0
12533060	1
12533061	0
12533062	0
12533063	0
12533064	0
12533065	0
12533066	0
12533067	0
12533068	0
12533069	0
12533070	0
12533071	0
12533072	0
12533073	0
12533074	0
12533075	0
12533076	0
12533077	0
12533078	0
12533079	0
12533080	0
12533081	0
12533082	0
12533083	0
12533084	0
12533085	0
12533086	0
12533087	0
12533088	0
12533089	0
12533090	0
12533091	0
12533092	0
12533093	0
12533094	0
12533095	0
12533096	0
12533097	0
12533098	0
12533099	1
12533100	1
12533101	0
12533102	0
12533103	0
12533104	0
12533105	0
12533106	0
12533107	0
12533108	0
12533109	0
12533110	0
12533111	0
12533112	0
12533113	0
12533114	0
12533115	0
12533116	0
12533117	0
12533118	0
12533119	0
12533120	0
12533121	0
12533122	0
12533123	0
12533124	0
12533125	0
12533126	1
12533127	0
12533128	0
12533129	0
12533130	0
12533131	0
12533132	0
12533133	0
12533134	0
12533135	0
12533136	0
12533137	0
12533138	0
12533139	0
12533140	0
12533141	0
12533142	0
12533143	0
12533144	1
12533145	0
12533146	0
12533147	0
12533148	0
12533149	0
12533150	0
12533151	0
12533152	0
12533153	1
12533154	0
12533155	0
12533156	0
12533157	0
12533158	0
12533159	0
12533160	0
12533161	0
12533162	0
12533163	0
12533164	0
12533165	0
12533166	0
12533167	0
12533168	0
12533169	0
12533170	0
12533171	2
12533172	0
12533173	0
12533174	1
12533175	0
12533176	0
12533177	0
12533178	0
12533179	0
12533180	0
12533181	0
12533182	0
12533183	0
12533184	0
12533185	0
12533186	0
12533187	0
12533188	0
12533189	0
12533190	0
12533191	0
12533192	0
12533193	0
12533194	0
12533195	0
12533196	0
12533197	0
12533198	0
12533199	0
12533200	0
12533201	0
12533202	0
12533203	0
12533204	0
12533205	0
12533206	1
12533207	0
12533208	0
12533209	0
12533210	1
12533211	0
12533212	0
12533213	0
12533214	0
12533215	0
12533216	0
12533217	0
12533218	0
12533219	0
12533220	0
12533221	0
12533222	0
12533223	0
12533224	0
12533225	0
12533226	0
12533227	0
12533228	0
12533229	0
12533230	0
12533231	0
12533232	0
12533233	0
12533234	1
12533235	0
12533236	0
12533237	0
12533238	0
12533239	0
12533240	0
12533241	0
12533242	0
12533243	0
12533244	0
12533245	0
12533246	0
12533247	0
12533248	0
12533249	0
12533250	0
12533251	0
12533252	0
12533253	0
12533254	1
12533255	0
12533256	0
12533257	0
12533258	0
12533259	0
12533260	0
12533261	0
12533262	0
12533263	0
12533264	0
12533265	0
12533266	0
12533267	0
12533268	0
12533269	0
12533270	0
12533271	1
12533272	0
12533273	0
12533274	0
12533275	0
12533276	0
12533277	0
12533278	0
12533279	0
12533280	0
12533281	0
12533282	0
12533283	1
12533284	0
12533285	0
12533286	0
12533287	0
12533288	0
12533289	0
12533290	0
12533291	0
12533292	0
12533293	1
12533294	0
12533295	0
12533296	0
12533297	0
12533298	0
12533299	0
12533300	1
12533301	0
12533302	0
12533303	0
12533304	0
12533305	0
12533306	0
12533307	0
12533308	0
12533309	0
12533310	0
12533311	0
12533312	0
12533313	0
12533314	0
12533315	0
12533316	0
12533317	0
12533318	0
12533319	0
12533320	1
12533321	0
12533322	0
12533323	0
12533324	0
12533325	0
12533326	0
12533327	0
12533328	1
12533329	1
12533330	0
12533331	0
12533332	1
12533333	0
12533334	0
12533335	0
12533336	0
12533337	0
12533338	0
12533339	0
12533340	0
12533341	0
12533342	0
12533343	0
12533344	0
12533345	0
12533346	0
12533347	0
12533348	0
12533349	0
12533350	0
12533351	0
12533352	0
12533353	0
12533354	0
12533355	0
12533356	0
12533357	0
12533358	0
12533359	0
12533360	1
12533361	0
12533362	0
12533363	0
12533364	0
12533365	0
12533366	1
12533367	0
12533368	0
12533369	0
12533370	0
12533371	0
12533372	0
12533373	1
12533374	0
12533375	0
12533376	0
12533377	0
12533378	0
12533379	0
12533380	0
12533381	0
12533382	0
12533383	0
12533384	0
12533385	0
12533386	0
12533387	1
12533388	0
12533389	0
12533390	0
12533391	0
12533392	0
12533393	0
12533394	0
12533395	0
12533396	0
12533397	0
12533398	0
12533399	0
12533400	0
12533401	0
12533402	0
12533403	0
12533404	1
12533405	0
12533406	0
12533407	1
12533408	0
12533409	0
12533410	0
12533411	0
12533412	0
12533413	1
12533414	0
12533415	0
12533416	2
12533417	1
12533418	0
12533419	0
12533420	0
12533421	0
12533422	0
12533423	0
12533424	0
12533425	0
12533426	0
12533427	1
12533428	0
12533429	0
12533430	0
12533431	0
12533432	0
12533433	0
12533434	0
12533435	0
12533436	1
12533437	0
12533438	0
12533439	0
12533440	0
12533441	0
12533442	0
12533443	0
12533444	0
12533445	0
12533446	0
12533447	0
12533448	0
12533449	0
12533450	0
12533451	0
12533452	0
12533453	0
12533454	0
12533455	0
12533456	0
12533457	0
12533458	0
12533459	0
12533460	0
12533461	0
12533462	0
12533463	0
12533464	0
12533465	1
12533466	1
12533467	0
12533468	0
12533469	0
12533470	0
12533471	0
12533472	0
12533473	0
12533474	0
12533475	0
12533476	0
12533477	2
12533478	0
12533479	0
12533480	0
12533481	0
12533482	1
12533483	0
12533484	0
12533485	0
12533486	0
12533487	1
12533488	1
12533489	0
12533490	0
12533491	0
12533492	0
12533493	0
12533494	0
12533495	0
12533496	0
12533497	0
12533498	0
12533499	0
12533500	0
12533501	0
12533502	0
12533503	0
12533504	0
12533505	1
12533506	1
12533507	0
12533508	0
12533509	0
12533510	0
12533511	0
12533512	0
12533513	0
12533514	0
12533515	0
12533516	0
12533517	0
12533518	0
12533519	0
12533520	0
12533521	0
12533522	0
12533523	0
12533524	0
12533525	0
12533526	0
12533527	0
12533528	0
12533529	0
12533530	0
12533531	0
12533532	0
12533533	0
12533534	0
12533535	0
12533536	0
12533537	0
12533538	0
12533539	0
12533540	0
12533541	2
12533542	0
12533543	0
12533544	0
12533545	0
12533546	0
12533547	0
12533548	0
12533549	0
12533550	1
12533551	0
12533552	0
12533553	0
12533554	0
12533555	0
12533556	0
12533557	0
12533558	0
12533559	0
12533560	0
12533561	0
12533562	0
12533563	0
12533564	0
12533565	0
12533566	0
12533567	0
12533568	0
12533569	0
12533570	0
12533571	0
12533572	0
12533573	0
12533574	0
12533575	0
12533576	0
12533577	0
12533578	1
12533579	0
12533580	0
12533581	0
12533582	0
12533583	0
12533584	0
12533585	0
12533586	0
12533587	1
12533588	0
12533589	1
12533590	0
12533591	0
12533592	0
12533593	0
12533594	1
12533595	0
12533596	0
12533597	0
12533598	1
12533599	0
12533600	0
12533601	0
12533602	0
12533603	0
12533604	0
12533605	0
12533606	0
12533607	0
12533608	0
12533609	0
12533610	0
12533611	1
12533612	0
12533613	0
12533614	0
12533615	0
12533616	0
12533617	0
12533618	0
12533619	0
12533620	0
12533621	0
12533622	0
12533623	0
12533624	0
12533625	0
12533626	0
12533627	0
12533628	0
12533629	0
12533630	0
12533631	1
12533632	0
12533633	0
12533634	0
12533635	0
12533636	1
12533637	0
12533638	0
12533639	0
12533640	0
12533641	0
12533642	0
12533643	0
12533644	0
12533645	0
12533646	0
12533647	0
12533648	0
12533649	0
12533650	0
12533651	0
12533652	1
12533653	0
12533654	0
12533655	0
12533656	0
12533657	0
12533658	0
12533659	0
12533660	0
12533661	1
12533662	0
12533663	0
12533664	0
12533665	0
12533666	1
12533667	0
12533668	1
12533669	0
12533670	0
12533671	0
12533672	0
12533673	0
12533674	0
12533675	0
12533676	0
12533677	1
12533678	0
12533679	0
12533680	0
12533681	1
12533682	0
12533683	0
12533684	0
12533685	0
12533686	0
12533687	0
12533688	0
12533689	1
12533690	1
12533691	0
12533692	0
12533693	0
12533694	0
12533695	0
12533696	0
12533697	0
12533698	1
12533699	0
12533700	0
12533701	0
12533702	0
12533703	0
12533704	0
12533705	0
12533706	0
12533707	0
12533708	0
12533709	0
12533710	0
12533711	0
12533712	0
12533713	0
12533714	0
12533715	0
12533716	0
12533717	0
12533718	0
12533719	1
12533720	0
12533721	0
12533722	0
12533723	0
12533724	0
12533725	0
12533726	0
12533727	0
12533728	0
12533729	0
12533730	0
12533731	0
12533732	0
12533733	0
12533734	0
12533735	0
12533736	0
12533737	0
12533738	0
12533739	0
12533740	0
12533741	1
12533742	0
12533743	0
12533744	0
12533745	0
12533746	0
12533747	0
12533748	0
12533749	0
12533750	0
12533751	0
12533752	0
12533753	0
12533754	0
12533755	0
12533756	0
12533757	0
12533758	0
12533759	0
12533760	0
12533761	0
12533762	1
12533763	0
12533764	0
12533765	1
12533766	0
12533767	0
12533768	0
12533769	0
12533770	0
12533771	1
12533772	0
12533773	1
12533774	0
12533775	0
12533776	0
12533777	0
12533778	0
12533779	0
12533780	0
12533781	0
12533782	1
12533783	0
12533784	1
12533785	0
12533786	0
12533787	0
12533788	0
12533789	0
12533790	0
12533791	0
12533792	0
12533793	0
12533794	0
12533795	0
12533796	0
12533797	0
12533798	0
12533799	0
12533800	0
12533801	0
12533802	0
12533803	0
12533804	0
12533805	0
12533806	0
12533807	0
12533808	0
12533809	0
12533810	0
12533811	0
12533812	0
12533813	0
12533814	0
12533815	0
12533816	0
12533817	0
12533818	0
12533819	0
12533820	0
12533821	0
12533822	0
12533823	0
12533824	0
12533825	0
12533826	0
12533827	0
12533828	1
12533829	0
12533830	0
12533831	0
12533832	0
12533833	0
12533834	0
12533835	0
12533836	0
12533837	0
12533838	0
12533839	0
12533840	0
12533841	0
12533842	0
12533843	0
12533844	0
12533845	0
12533846	0
12533847	0
12533848	0
12533849	0
12533850	0
12533851	0
12533852	0
12533853	0
12533854	1
12533855	0
12533856	0
12533857	0
12533858	0
12533859	0
12533860	0
12533861	0
12533862	0
12533863	0
12533864	0
12533865	0
12533866	0
12533867	0
12533868	0
12533869	0
12533870	0
12533871	1
12533872	0
12533873	0
12533874	1
12533875	1
12533876	0
12533877	1
12533878	0
12533879	0
12533880	0
12533881	0
12533882	1
12533883	0
12533884	0
12533885	0
12533886	0
12533887	0
12533888	0
12533889	0
12533890	0
12533891	0
12533892	0
12533893	0
12533894	0
12533895	0
12533896	0
12533897	0
12533898	1
12533899	1
12533900	0
12533901	0
12533902	0
12533903	0
12533904	0
12533905	0
12533906	1
12533907	0
12533908	0
12533909	0
12533910	0
12533911	0
12533912	0
12533913	0
12533914	0
12533915	2
12533916	0
12533917	0
12533918	0
12533919	1
12533920	1
12533921	0
12533922	0
12533923	1
12533924	0
12533925	0
12533926	0
12533927	0
12533928	1
12533929	0
12533930	0
12533931	0
12533932	2
12533933	0
12533934	0
12533935	0
12533936	0
12533937	0
12533938	0
12533939	0
12533940	0
12533941	0
12533942	0
12533943	0
12533944	0
12533945	0
12533946	0
12533947	1
12533948	0
12533949	0
12533950	0
12533951	0
12533952	0
12533953	0
12533954	0
12533955	0
12533956	0
12533957	0
12533958	0
12533959	0
12533960	0
12533961	0
12533962	0
12533963	0
12533964	0
12533965	0
12533966	0
12533967	0
12533968	0
12533969	0
12533970	0
12533971	0
12533972	0
12533973	0
12533974	0
12533975	0
12533976	0
12533977	0
12533978	0
12533979	0
12533980	0
12533981	0
12533982	0
12533983	1
12533984	0
12533985	0
12533986	0
12533987	0
12533988	0
12533989	0
12533990	0
12533991	0
12533992	1
12533993	0
12533994	0
12533995	0
12533996	0
12533997	0
12533998	0
12533999	0
12534000	0
12534001	0
12534002	0
12534003	0
12534004	0
12534005	0
12534006	0
12534007	0
12534008	0
12534009	0
12534010	0
12534011	0
12534012	0
12534013	0
12534014	0
12534015	0
12534016	0
12534017	0
12534018	0
12534019	0
12534020	0
12534021	0
12534022	0
12534023	0
12534024	0
12534025	1
12534026	0
12534027	0
12534028	0
12534029	0
12534030	0
12534031	0
12534032	0
12534033	0
12534034	2
12534035	1
12534036	0
12534037	0
12534038	0
12534039	0
12534040	0
12534041	0
12534042	1
12534043	0
12534044	2
12534045	0
12534046	0
12534047	0
12534048	0
12534049	1
12534050	0
12534051	0
12534052	0
12534053	1
12534054	0
12534055	0
12534056	1
12534057	0
12534058	0
12534059	0
12534060	0
12534061	0
12534062	1
12534063	1
12534064	1
12534065	0
12534066	1
12534067	0
12534068	0
12534069	0
12534070	0
12534071	1
12534072	0
12534073	0
12534074	0
12534075	0
12534076	0
12534077	0
12534078	0
12534079	0
12534080	0
12534081	0
12534082	0
12534083	0
12534084	0
12534085	0
12534086	0
12534087	1
12534088	0
12534089	0
12534090	0
12534091	0
12534092	0
12534093	0
12534094	0
12534095	0
12534096	0
12534097	0
12534098	0
12534099	0
12534100	0
12534101	0
12534102	0
12534103	0
12534104	0
12534105	0
12534106	0
12534107	0
12534108	0
12534109	0
12534110	0
12534111	0
12534112	0
12534113	0
12534114	0
12534115	0
12534116	0
12534117	0
12534118	0
12534119	0
12534120	0
12534121	0
12534122	0
12534123	0
12534124	0
12534125	0
12534126	0
12534127	0
12534128	0
12534129	0
12534130	0
12534131	0
12534132	0
12534133	0
12534134	0
12534135	0
12534136	0
12534137	0
12534138	0
12534139	0
12534140	0
12534141	0
12534142	0
12534143	1
12534144	0
12534145	0
12534146	0
12534147	0
12534148	1
12534149	0
12534150	0
12534151	0
12534152	1
12534153	0
12534154	0
12534155	0
12534156	0
12534157	0
12534158	0
12534159	0
12534160	0
12534161	0
12534162	0
12534163	0
12534164	0
12534165	0
12534166	0
12534167	0
12534168	0
12534169	0
12534170	0
12534171	0
12534172	0
12534173	0
12534174	0
12534175	0
12534176	0
12534177	0
12534178	0
12534179	0
12534180	0
12534181	0
12534182	0
12534183	0
12534184	0
12534185	0
12534186	0
12534187	0
12534188	0
12534189	0
12534190	0
12534191	0
12534192	0
12534193	0
12534194	0
12534195	0
12534196	0
12534197	0
12534198	0
12534199	0
12534200	0
12534201	0
12534202	0
12534203	0
12534204	0
12534205	1
12534206	0
12534207	0
12534208	0
12534209	0
12534210	0
12534211	0
12534212	0
12534213	0
12534214	0
12534215	0
12534216	0
12534217	0
12534218	0
12534219	0
12534220	0
12534221	0
12534222	0
12534223	0
12534224	0
